label,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
not fallen,0.50686896,0.35823724,0.0,0.0,0.50415695,0.34465826,0.0,0.0,0.48828167,0.33224684,0.5012141,0.39179963,0.46015292,0.39084384,0.5163876,0.46166644,0.46185842,0.48374987,0.5234631,0.47761393,0.501706,0.48270857,0.50205797,0.5488527,0.475611,0.5542471,0.500718,0.6725969,0.48135749,0.68340576,0.48798475,0.79732925,0.4707497,0.8116052
fall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2770563,0.186824,0.22143877,0.27115414,0.1907881,0.302684,0.17606537,0.3345409,0.4185575,0.26988646,0.32128158,0.35246304,0.69370544,0.32166266,0.35174465,0.5637669,0.8653132,0.32579178,0.20543917,0.6274251
fall,0.0,0.0,0.22104864,0.8039366,0.0,0.0,0.25082943,0.7930608,0.0,0.0,0.30098006,0.8297356,0.32302555,0.7693686,0.3224712,0.9619338,0.3508202,0.84382594,0.29495394,0.96709126,0.30156988,0.927125,0.46993208,0.85573876,0.4842901,0.8389002,0.5103524,0.97232497,0.5083956,0.9363123,0.0,0.0,0.0,0.0
not fallen,0.355746,0.26871744,0.35266027,0.24565673,0.34300417,0.27044874,0.36340484,0.22202702,0.33644435,0.2802729,0.4075384,0.23772132,0.36002243,0.3327143,0.43862987,0.28325734,0.3997489,0.42820534,0.3963422,0.363668,0.4339288,0.50059855,0.51045537,0.36302897,0.47297,0.4196435,0.53682524,0.46241835,0.5037739,0.55708694,0.6424505,0.5558401,0.6231734,0.6181901
not fallen,0.39489907,0.31944212,0.41053766,0.30627877,0.37546054,0.30549157,0.42763126,0.31645608,0.3395464,0.31499535,0.45436868,0.40300444,0.29377544,0.4052366,0.48827535,0.50010026,0.25810915,0.5112408,0.5137659,0.58097994,0.28523594,0.5801641,0.43354067,0.5919314,0.33048108,0.596254,0.44074985,0.7388278,0.33165225,0.74722487,0.41553316,0.86774546,0.35144222,0.88055897
not fallen,0.0,0.0,0.0,0.0,0.0,0.0,0.5467821,0.078764535,0.0,0.0,0.6063918,0.124850534,0.5808709,0.06922739,0.61085933,0.24385071,0.0,0.0,0.5660152,0.24601845,0.0,0.0,0.66587144,0.2852322,0.6517861,0.2549882,0.5957173,0.41566673,0.5857469,0.3703991,0.60341567,0.56267023,0.6704845,0.47138485
not fallen,0.551551,0.34181854,0.58370215,0.32608473,0.5430139,0.3152047,0.628492,0.35327235,0.0,0.0,0.66238254,0.48033816,0.52465767,0.47197476,0.7822625,0.5622069,0.4689651,0.5301963,0.91906816,0.6241821,0.41084218,0.50951856,0.5189773,0.7985447,0.44091636,0.7773289,0.29024002,0.69820774,0.2678736,0.715529,0.09702098,0.8173294,0.11009071,0.89556533
fall,0.4018491,0.8104343,0.3961065,0.8024211,0.38972056,0.8113367,0.0,0.0,0.37225625,0.8418722,0.40831143,0.8389265,0.3735709,0.91039604,0.4587241,0.82803005,0.4355627,0.9909836,0.515409,0.8106808,0.52536786,0.9887436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fall,0.12656808,0.759669,0.119965054,0.7264631,0.0,0.0,0.15985735,0.64895827,0.0,0.0,0.25340474,0.6626906,0.26071635,0.707465,0.36255682,0.7734371,0.37545925,0.8086665,0.43148753,0.822216,0.4855524,0.8406153,0.5261589,0.552377,0.5360671,0.5947521,0.62051535,0.6277704,0.6134549,0.6760027,0.7845482,0.53813034,0.77772427,0.5487553
fall,0.35953438,0.37731835,0.3635095,0.36487025,0.0,0.0,0.38655934,0.32796285,0.0,0.0,0.4464902,0.33100832,0.37705383,0.29424068,0.47041932,0.4263173,0.40294743,0.32786438,0.42095262,0.41331488,0.420274,0.39945087,0.5483461,0.38768664,0.4873475,0.3791942,0.5718878,0.55145913,0.4826522,0.531431,0.67739564,0.561532,0.56824416,0.52918446
fall,0.35058266,0.5333305,0.0,0.0,0.0,0.0,0.34417614,0.55541104,0.0,0.0,0.35820472,0.5666694,0.38676614,0.57542515,0.33835024,0.5229157,0.4159555,0.52411044,0.33828077,0.53856385,0.41746986,0.50990224,0.48906615,0.54272664,0.504709,0.56318337,0.57516927,0.47064328,0.5842912,0.4774265,0.6470522,0.5873788,0.65966195,0.6017205
not fallen,0.24496184,0.29902464,0.2504352,0.26616913,0.20971732,0.26960236,0.0,0.0,0.14398265,0.28221354,0.24508841,0.42280245,0.10551701,0.4458874,0.3552188,0.6078191,0.06540072,0.59486157,0.41624728,0.6408993,0.2087655,0.6168541,0.41686907,0.71751785,0.33238798,0.78084785,0.64642465,0.52132964,0.6073471,0.63476527,0.8626177,0.72700197,0.839938,0.8548903
fall,0.34989038,0.44065237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3557133,0.40993983,0.30266747,0.4169653,0.42931047,0.4786203,0.2594529,0.49104533,0.43540785,0.56993634,0.18213835,0.5811288,0.50647414,0.33530134,0.4759617,0.35106525,0.60651624,0.38527218,0.559905,0.36159864,0.7085088,0.40127373,0.6438443,0.3744966
fall,0.697176,0.49512598,0.73820555,0.5221708,0.73245704,0.4536132,0.7550965,0.57067627,0.7373741,0.41150126,0.66984123,0.59867764,0.58518696,0.38905588,0.7821485,0.6903979,0.3883151,0.42674908,0.92347014,0.74882406,0.3141683,0.63662,0.27198434,0.5063993,0.24102831,0.38123688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fall,0.6707764,0.66052175,0.0,0.0,0.6765139,0.6481058,0.0,0.0,0.6769181,0.6175862,0.68515944,0.50632644,0.5680251,0.5976244,0.7522395,0.49306187,0.44233665,0.7640626,0.8368591,0.57162756,0.5762036,0.7990307,0.42851663,0.3187234,0.36971724,0.34644976,0.35333288,0.26456216,0.32344034,0.32023343,0.28106308,0.20969152,0.25282815,0.27484936
not fallen,0.26799217,0.16190872,0.0,0.0,0.24724056,0.1574043,0.0,0.0,0.21068376,0.19821599,0.29791993,0.23764354,0.18913174,0.27677682,0.3313416,0.14681198,0.12690666,0.21940199,0.2722504,0.14486419,0.17430553,0.19511832,0.3893192,0.4790545,0.32612744,0.52371967,0.5093713,0.5443766,0.5186121,0.60155326,0.47089946,0.76376057,0.5372051,0.8183092
fall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57637405,0.55985993,0.49450317,0.539832,0.5813735,0.87475294,0.41719157,0.8038146
not fallen,0.24561118,0.2941325,0.25354826,0.25685203,0.2147498,0.2679864,0.0,0.0,0.15755495,0.2905784,0.26275805,0.4130301,0.1212115,0.45613712,0.34510988,0.6157218,0.0530128,0.5861902,0.3968388,0.6415127,0.21382998,0.6043563,0.4394945,0.690862,0.35498095,0.7857181,0.64073074,0.54347193,0.6067195,0.70837104,0.815657,0.70392346,0.82101405,0.8799941
fall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3342296,0.31038505,0.30194446,0.27946973,0.3841881,0.42129406,0.3521567,0.35932678,0.33305952,0.4779645,0.3371702,0.42532822,0.48783302,0.3447717,0.46246892,0.34555686,0.43218085,0.48087618,0.41237336,0.5026706,0.5428375,0.5125403,0.508676,0.5837548
not fallen,0.25548458,0.28188184,0.24684854,0.24771404,0.2233986,0.26245412,0.0,0.0,0.15657322,0.30024725,0.21261306,0.36174348,0.15594934,0.48229727,0.32677332,0.52632564,0.20937435,0.645277,0.45828602,0.54651105,0.40441796,0.6307642,0.4701384,0.61479366,0.43780765,0.72162247,0.554323,0.4544942,0.5396644,0.6876204,0.7406463,0.5913145,0.7173402,0.8479719
not fallen,0.48589778,0.3193871,0.50417733,0.2967268,0.48068494,0.2895526,0.56490463,0.30212295,0.0,0.0,0.6737667,0.4509933,0.43028644,0.44547555,0.6943186,0.63318855,0.40654117,0.63293964,0.69122565,0.79865724,0.39331248,0.8002486,0.61669725,0.80143523,0.4557974,0.78268516,0.64849824,0.83453006,0.36528358,0.796726,0.47841004,0.9351195,0.44907123,0.93724275
not fallen,0.0,0.0,0.5352413,0.12469064,0.0,0.0,0.56288564,0.0998413,0.0,0.0,0.6159957,0.14041908,0.57743365,0.07391963,0.6073513,0.2576663,0.5772429,0.053019844,0.56872755,0.24581003,0.5393531,0.0884458,0.6669526,0.28483385,0.64405495,0.25073183,0.5977711,0.42344555,0.57821214,0.372639,0.6091954,0.5821255,0.6639366,0.483034
not fallen,0.33118936,0.41987658,0.0,0.0,0.32534036,0.40992156,0.0,0.0,0.30267757,0.4185337,0.2644236,0.48370418,0.28812197,0.48366824,0.0,0.0,0.3361354,0.5848094,0.0,0.0,0.35689476,0.5991397,0.22448234,0.6550328,0.23839116,0.6601872,0.34993035,0.6119742,0.36183926,0.6101575,0.37067834,0.7622779,0.38127536,0.7670068
not fallen,0.42688426,0.5536143,0.428768,0.5399932,0.0,0.0,0.4607292,0.52720064,0.0,0.0,0.4936678,0.5859095,0.49200964,0.5557472,0.43956932,0.71760005,0.43987462,0.6373026,0.37641016,0.8059292,0.3819379,0.71143,0.58313715,0.7607021,0.5824298,0.7531872,0.60547376,0.9236807,0.6091288,0.90218306,0.6999296,0.9983988,0.6917683,0.97063
not fallen,0.48328403,0.40955973,0.49382696,0.39250952,0.4749926,0.38997573,0.5063997,0.38773647,0.4570651,0.37872052,0.53422475,0.44680077,0.42205703,0.4361992,0.55061895,0.54485965,0.40251297,0.5351705,0.5205471,0.565255,0.4297299,0.5450923,0.5066431,0.5977084,0.43329,0.59327686,0.52544785,0.5969359,0.42010078,0.5931788,0.46246168,0.7949694,0.40360582,0.79878855
not fallen,0.471634,0.26460764,0.48205134,0.25304362,0.46683413,0.25427034,0.502396,0.2612741,0.0,0.0,0.5377969,0.324748,0.46353206,0.33659154,0.5867057,0.38785982,0.44271412,0.40740767,0.5631148,0.45830765,0.41365653,0.4213623,0.52062404,0.51761734,0.48897156,0.5171575,0.46640158,0.67132217,0.52964765,0.6555804,0.43779436,0.8200056,0.5806435,0.78985715
not fallen,0.24148093,0.38085228,0.24826698,0.32403803,0.18948786,0.36441335,0.30207464,0.2918313,0.0,0.0,0.4608279,0.46158725,0.13614427,0.5199975,0.5932832,0.72022897,0.035165023,0.67871004,0.6865594,0.92327404,0.17764834,0.5374698,0.59156907,0.92271036,0.3644298,0.9680361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
not fallen,0.4723446,0.26350114,0.48280078,0.2527512,0.46840873,0.25302753,0.50323886,0.25964603,0.0,0.0,0.5348063,0.32544217,0.46365944,0.33777872,0.58827096,0.3901308,0.44359604,0.41380867,0.56607586,0.46215186,0.41786867,0.4227255,0.5190996,0.5117906,0.490901,0.5150501,0.46408167,0.6601236,0.5272688,0.6565501,0.4436461,0.8029458,0.5834155,0.79914296
fall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21199243,1.0,0.269698,0.86150163,0.0,0.0,0.31547764,0.7849977,0.0,0.0,0.341867,0.7727405,0.40587044,0.9005608,0.45675284,0.8368606,0.0,0.0,0.43912917,0.7275188,0.0,0.0,0.5030765,0.71941376
not fallen,0.45094156,0.34142724,0.47099495,0.3245949,0.43100008,0.3247661,0.50239503,0.33350763,0.40008876,0.3283111,0.56873286,0.4430112,0.3327969,0.40449855,0.6155212,0.5404918,0.29778105,0.52229613,0.57852143,0.5576779,0.43004876,0.5603351,0.52265036,0.64633,0.37123486,0.6135525,0.54424316,0.64696044,0.3311489,0.5087168,0.50000876,0.86301464,0.455969,0.666133
fall,0.13031791,0.9409813,0.13524994,0.93097335,0.0,0.0,0.17133719,0.9095878,0.0,0.0,0.22421466,0.92911303,0.19122805,0.9287767,0.21523094,0.9929146,0.18462661,0.97850245,0.13925186,0.9888358,0.16237833,0.9851543,0.38919944,0.9348423,0.36310285,0.949176,0.49886703,0.9457666,0.0,0.0,0.0,0.0,0.0,0.0
not fallen,0.26249915,0.29939649,0.2705414,0.28684232,0.25023693,0.28938448,0.28292716,0.2950968,0.23622604,0.30089658,0.30640945,0.36769834,0.22196607,0.3715399,0.3324387,0.4524541,0.24098556,0.469866,0.31496707,0.39859396,0.30042896,0.48959634,0.3080874,0.53320056,0.2538096,0.5395996,0.33393657,0.6619956,0.31814036,0.67345834,0.34695706,0.81471914,0.36809546,0.8300151
fall,0.13118277,0.7719028,0.12624109,0.74925417,0.11594188,0.7707259,0.14686428,0.70042986,0.0,0.0,0.23199418,0.6705787,0.13641989,0.7399694,0.332113,0.7392825,0.12402685,0.796401,0.22828785,0.87293625,0.09961293,0.83578986,0.49184188,0.67192906,0.42591405,0.7300591,0.63308495,0.7112156,0.615099,0.7666851,0.84387153,0.7467999,0.8280495,0.7592904
not fallen,0.34740698,0.23380928,0.3505066,0.20984522,0.32757342,0.2037126,0.0,0.0,0.26096717,0.21683975,0.3540798,0.40532732,0.18333448,0.39883637,0.40913033,0.57585716,0.1224623,0.61870843,0.38737735,0.5888609,0.28045502,0.5651751,0.35134646,0.8961595,0.23526423,0.9067944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
not fallen,0.39636767,0.29446632,0.0,0.0,0.3895804,0.28098986,0.0,0.0,0.35159722,0.2890896,0.36587664,0.378498,0.3262016,0.38489303,0.0,0.0,0.38928387,0.50886923,0.0,0.0,0.46374488,0.46131417,0.3879411,0.62473553,0.35435274,0.6321249,0.4026545,0.81444114,0.35035822,0.81974715,0.40534306,0.9825422,0.3302755,0.9922296
fall,0.85182565,0.35271564,0.86513907,0.3625264,0.84561557,0.3154864,0.0,0.0,0.7949444,0.32051283,0.8226861,0.59163314,0.7018865,0.34521744,0.8802691,0.7255926,0.53838134,0.29624468,0.9196986,0.5888128,0.44557935,0.15666856,0.53849643,0.65285724,0.46820518,0.46732205,0.4561727,0.67923456,0.33627447,0.297668,0.23355873,0.81421167,0.11532335,0.40372777
not fallen,0.22945367,0.4413789,0.0,0.0,0.22071104,0.4156792,0.0,0.0,0.17048235,0.4194675,0.10905619,0.55781627,0.19958223,0.5724289,0.0,0.0,0.30682877,0.75439,0.0,0.0,0.2822088,0.5717504,0.25468275,0.8374724,0.31441015,0.861437,0.39878488,0.6212802,0.4704344,0.6201753,0.53359,0.7444457,0.5629415,0.7720757
not fallen,0.5285501,0.36589167,0.5356235,0.34987023,0.0,0.0,0.5615555,0.35301015,0.0,0.0,0.6005992,0.4248868,0.5586358,0.44317797,0.641182,0.53042394,0.5317286,0.5284339,0.6518155,0.6369736,0.48341718,0.5049875,0.60767764,0.63946855,0.6019146,0.6442102,0.548063,0.77953494,0.6420887,0.7855492,0.5026412,0.9370272,0.707776,0.9248953
fall,0.3166764,0.3234589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38851163,0.30467367,0.31500527,0.38777384,0.47449198,0.31939945,0.30051818,0.45860386,0.5237419,0.3545216,0.29285857,0.5440481,0.5290728,0.41534337,0.47816253,0.46878877,0.6461821,0.51755285,0.58491135,0.5952181,0.76174366,0.53377974,0.67015296,0.58680296
fall,0.25770697,0.2744497,0.0,0.0,0.22611633,0.25523004,0.0,0.0,0.15933053,0.2963503,0.20600176,0.3702889,0.16691713,0.4626031,0.0,0.0,0.20593618,0.63304055,0.45377746,0.54377073,0.41142115,0.63354677,0.4781916,0.61306137,0.45926198,0.7082332,0.5631115,0.41131297,0.5795958,0.62126106,0.747927,0.5593928,0.7432423,0.8099459
not fallen,0.56479186,0.30613682,0.5765483,0.28703678,0.5473399,0.292922,0.59821117,0.28802726,0.52549756,0.30016026,0.64387417,0.37171513,0.5019805,0.37506825,0.65904546,0.50509137,0.49608025,0.49370486,0.5883932,0.57467455,0.51092255,0.5615563,0.6261329,0.5562916,0.52851826,0.556178,0.64613116,0.62969005,0.48503286,0.6403472,0.6373512,0.8773252,0.50908726,0.87695473
not fallen,0.28158635,0.27953622,0.2808009,0.26266658,0.24749906,0.26136264,0.0,0.0,0.18722533,0.27670887,0.28636914,0.37461302,0.25108832,0.3658215,0.362418,0.445979,0.40304172,0.4690523,0.3842652,0.42481804,0.42885992,0.43514374,0.4242442,0.5589058,0.40132084,0.5572154,0.6759411,0.5949968,0.7283966,0.49912292,0.6768257,0.7700987,0.82294494,0.6712864
not fallen,0.52077085,0.19192366,0.54670346,0.15293913,0.48266268,0.16617031,0.5983801,0.15985432,0.448656,0.1896402,0.66513216,0.33786526,0.40279055,0.35935155,0.6679994,0.5693551,0.3827395,0.6162056,0.66674894,0.70553315,0.5897693,0.74494857,0.63358134,0.73900574,0.44699737,0.7552312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fall,0.0,0.0,0.0,0.0,0.0,0.0,0.36152807,0.42589036,0.0,0.0,0.38970786,0.442104,0.42893702,0.42014027,0.422744,0.61889356,0.46298867,0.58202255,0.3924282,0.66850877,0.41878766,0.64547604,0.58921194,0.45971328,0.6229648,0.46163124,0.5417768,0.6339025,0.6096796,0.6187275,0.66892934,0.6366359,0.77143204,0.5992191
not fallen,0.46997854,0.26888114,0.47986022,0.24717526,0.0,0.0,0.5251425,0.24564385,0.0,0.0,0.5759302,0.304911,0.5422284,0.30718625,0.6012465,0.4162925,0.40992603,0.3485422,0.4510451,0.4123666,0.26766467,0.3556691,0.7460651,0.5066615,0.7375042,0.5063178,0.4843068,0.5819249,0.643043,0.6009633,0.7010191,0.7962873,0.8238657,0.76374406
not fallen,0.49930808,0.3140913,0.51479906,0.3025448,0.48428327,0.29730392,0.5268643,0.31402633,0.4493146,0.30308104,0.5565012,0.3869625,0.39410338,0.38574535,0.5798853,0.47988805,0.35856032,0.48835325,0.59043497,0.57379705,0.33328807,0.5908195,0.52270526,0.5643003,0.42290607,0.5650636,0.5208922,0.7238253,0.42249677,0.7294019,0.4247702,0.86677533,0.45205113,0.900665
not fallen,0.62625694,0.3247456,0.62880534,0.31615287,0.620639,0.31443244,0.0,0.0,0.60120565,0.31603488,0.625054,0.38392913,0.5724985,0.37942088,0.63103616,0.46489716,0.5527477,0.46192724,0.63271564,0.52025026,0.57595515,0.52418894,0.6187261,0.54639447,0.583974,0.54802674,0.61104846,0.65886086,0.5688179,0.6680024,0.6059153,0.76750785,0.562815,0.7822775
fall,0.0,0.0,0.0,0.0,0.0,0.0,0.3151605,0.9007258,0.41343594,0.9009394,0.24074864,0.86516696,0.46595326,0.86611766,0.17959784,0.8619836,0.58022594,0.86471826,0.19878337,0.9275903,0.5379429,0.9337929,0.2190125,0.7008877,0.37796202,0.704327,0.2302196,0.5591211,0.39220685,0.57612544,0.22541694,0.48910332,0.4400126,0.5213771
not fallen,0.28160933,0.07339517,0.2742434,0.038806252,0.25795165,0.07579651,0.0,0.0,0.22061294,0.07987846,0.34624553,0.0017259232,0.21813457,0.11778333,0.42673284,0.07623295,0.2941413,0.27464157,0.44827035,0.21866946,0.3817601,0.35058913,0.38734746,0.11803071,0.30225497,0.1777328,0.3949608,0.20522217,0.29093185,0.31528202,0.40585494,0.33578166,0.38325673,0.34040484
fall,0.4439627,0.5192003,0.42624384,0.4953388,0.4383877,0.51863444,0.4127778,0.4422035,0.43614107,0.49849993,0.44924137,0.35946187,0.474746,0.43437684,0.5689238,0.3531916,0.5745568,0.4577279,0.6297384,0.6026453,0.5933325,0.5297342,0.50949585,0.23688981,0.5257658,0.28514266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6231012,0.5260178,0.5522745,0.73995626,0.58088684,0.5806524,0.5427343,0.9807593,0.67743295,0.88489,0.66992754,0.9335108,0.40789863,0.43380556,0.3687881,0.5143695,0.31194544,0.33170253,0.20216762,0.45517427,0.20668581,0.29941788,0.22871175,0.3772202
not fallen,0.51014656,0.23035248,0.5200694,0.21595912,0.49242955,0.21987808,0.53249955,0.23122823,0.4652469,0.23961,0.56639713,0.32673255,0.43738475,0.32706264,0.64905334,0.35463834,0.34970385,0.34894726,0.74325514,0.34552237,0.26077318,0.3364478,0.54794466,0.54179764,0.47618732,0.5421961,0.56642115,0.6815138,0.5341008,0.6602742,0.54376763,0.87368757,0.5807182,0.83226264
not fallen,0.39421466,0.36316156,0.39780793,0.34789178,0.37762618,0.3402116,0.0,0.0,0.3135357,0.3481345,0.40842772,0.46168858,0.23964429,0.49179378,0.54836494,0.45695964,0.17659165,0.6595692,0.5797124,0.29491147,0.10151949,0.82328314,0.3957638,0.7771646,0.28806728,0.78870934,0.0,0.0,0.30999732,0.97900105,0.0,0.0,0.0,0.0
fall,0.53130615,0.6778714,0.540588,0.68720406,0.53459936,0.6758124,0.0,0.0,0.52823764,0.6386227,0.54628056,0.58497775,0.455931,0.58929807,0.6050939,0.51193017,0.33874837,0.62324226,0.6709987,0.480141,0.3429134,0.71008795,0.34741157,0.4427847,0.31190214,0.4335641,0.2642222,0.40793252,0.24265932,0.39917254,0.15362518,0.28567192,0.14192133,0.3135772
not fallen,0.49100605,0.34188837,0.50820094,0.30453044,0.48143372,0.30934832,0.5776054,0.27955028,0.0,0.0,0.70434606,0.41891447,0.4871033,0.42871726,0.8867235,0.58469266,0.3735272,0.6131295,0.88431257,0.42560437,0.34586823,0.40658233,0.6300673,0.83715814,0.4940831,0.81114936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2019732,0.4357516,0.26766297,0.6204585,0.16587865,0.5031704,0.22091575,0.6597091,0.42093617,0.5106141,0.3803557,0.5433968,0.42498183,0.8473627,0.33054104,0.8324202,0.0,0.0,0.0,0.0
not fallen,0.54016805,0.4647893,0.5410795,0.44151998,0.0,0.0,0.57609254,0.41762412,0.0,0.0,0.65869856,0.46661058,0.6186289,0.4713644,0.60871345,0.64416283,0.5474347,0.6212054,0.55468404,0.5799762,0.47723234,0.70703614,0.7701216,0.69677657,0.7415311,0.6827179,0.576989,0.7041232,0.5622502,0.7079268,0.5344604,0.95679694,0.54674375,0.95416784
not fallen,0.490069,0.24977233,0.5064899,0.22366379,0.47729385,0.23339275,0.54397243,0.23900305,0.0,0.0,0.5662532,0.38740686,0.47067213,0.38446465,0.5670998,0.6003244,0.46526262,0.5691031,0.58032805,0.7879544,0.4271633,0.640154,0.49053794,0.7590885,0.41821715,0.74089044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
not fallen,0.33811328,0.32126528,0.3428063,0.30747053,0.3222013,0.296666,0.0,0.0,0.26662835,0.29623678,0.29944927,0.39598927,0.19856158,0.36027977,0.3488861,0.50305194,0.1265006,0.44998989,0.3800294,0.49620208,0.21466123,0.4667245,0.3428323,0.579714,0.28116733,0.5928828,0.53749675,0.54702216,0.517059,0.5407797,0.6326267,0.75268537,0.62818176,0.7830083
fall,0.35723883,0.4987534,0.3644516,0.4862298,0.0,0.0,0.38444898,0.45080286,0.0,0.0,0.43048415,0.45611954,0.35147014,0.4106465,0.45612574,0.5471135,0.3740399,0.44272754,0.41363153,0.53705186,0.40287524,0.5162827,0.521715,0.47448835,0.46275535,0.461673,0.52247614,0.64528465,0.4622562,0.61726284,0.61946785,0.70007557,0.5589906,0.6581809
fall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8213634,0.6232744,0.84246254,0.56482023,0.700128,0.7000893,0.6916423,0.62400365,0.7140834,0.77315867,0.71178496,0.759299,0.5807547,0.68376535,0.59645593,0.626264,0.40671793,0.5922061,0.43906975,0.501887,0.17757487,0.72872704,0.16669355,0.6489453
fall,0.30162063,0.5752954,0.2748174,0.56374544,0.30155995,0.5761046,0.0,0.0,0.3078773,0.5942055,0.3014831,0.54380244,0.3597292,0.60520655,0.45444414,0.5508715,0.49169585,0.64793104,0.0,0.0,0.57930374,0.69922274,0.50026476,0.48483402,0.53979874,0.5322648,0.6190073,0.4139653,0.6463914,0.46669513,0.7648031,0.505575,0.7781963,0.55564415
fall,0.78298086,0.6239217,0.8074314,0.6355318,0.78238046,0.6139224,0.81671506,0.69334084,0.76477665,0.6393369,0.79519033,0.77365005,0.72940093,0.64292157,0.84299976,0.7885939,0.7182712,0.5717979,0.8858941,0.6193124,0.79193777,0.53788835,0.5425955,0.8171488,0.5057518,0.72447914,0.38187063,0.7981047,0.40075666,0.6311574,0.24967174,0.9282209,0.26629573,0.76322836
fall,0.5383923,0.80587614,0.53522617,0.7939302,0.0,0.0,0.5457763,0.7647186,0.0,0.0,0.5778229,0.7544968,0.5763056,0.7729929,0.60389084,0.78873914,0.5921055,0.8090507,0.585346,0.8580943,0.5740107,0.8525874,0.67221606,0.8070852,0.66832167,0.8197369,0.6235838,0.8920876,0.6232682,0.9107571,0.71611226,0.9332911,0.7142194,0.91974777
fall,0.32481566,0.6760078,0.32377467,0.65758085,0.0,0.0,0.35209274,0.6278048,0.0,0.0,0.43954998,0.6597579,0.38866153,0.64372915,0.4780317,0.8360534,0.38210976,0.7811164,0.4386656,0.97839296,0.36724177,0.91521186,0.55377334,0.7075578,0.51884747,0.692957,0.46452713,0.8061668,0.4003241,0.777143,0.4636148,0.94283956,0.39065138,0.88871664
not fallen,0.6144595,0.17075983,0.6268749,0.15812299,0.6141401,0.15617642,0.65468764,0.17506717,0.0,0.0,0.6931906,0.26736793,0.589965,0.2826165,0.73571104,0.37210408,0.5577108,0.38826275,0.707792,0.43429863,0.5892346,0.3423481,0.6721989,0.5092471,0.6156398,0.5156665,0.65393394,0.69514155,0.6494061,0.69357866,0.6387287,0.8601858,0.6912465,0.8691148
fall,0.0,0.0,0.0,0.0,0.0,0.0,0.6973954,0.22461967,0.0,0.0,0.71962625,0.48366347,0.8812297,0.42195034,0.6921005,0.83424735,0.845243,0.70154274,0.56000704,0.7505984,0.6869254,0.6623236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
not fallen,0.26861745,0.16630702,0.26470998,0.15224586,0.24347515,0.16195765,0.0,0.0,0.20393518,0.19579606,0.30318996,0.24095197,0.18483846,0.27388117,0.32259253,0.16539906,0.12788539,0.20487034,0.293209,0.13705301,0.12626015,0.1652848,0.39301962,0.4897549,0.31901628,0.5251703,0.52331275,0.534936,0.49802342,0.59619355,0.4649186,0.7515688,0.5619605,0.8132042
